hectad,country,east,north,longitude,latitude
SX59,EN,250000,90000,-4.1249674357089,50.6902592697686
SX63,EN,260000,30000,-3.96107954567549,50.1534858346387
SX64,EN,260000,40000,-3.96476697489166,50.2433678128761
SX65,EN,260000,50000,-3.96847313280674,50.3332481929307
SX66,EN,260000,60000,-3.97219814365075,50.4231269742962
SX67,EN,260000,70000,-3.97594213279131,50.513004156468
SX68,EN,260000,80000,-3.97970522674649,50.6028797389424
SX69,EN,260000,90000,-3.98348755319793,50.6927537212167
SX73,EN,270000,30000,-3.82117639343267,50.1557648255508
SX74,EN,270000,40000,-3.82460116690204,50.2456540381597
SX75,EN,270000,50000,-3.82804333710615,50.3355416797001
SX76,EN,270000,60000,-3.83150301946207,50.4254277498559
SX77,EN,270000,70000,-3.83498033044397,50.5153122483141
SX78,EN,270000,80000,-3.83847538759514,50.6051951747642
SX79,EN,270000,90000,-3.84198830954012,50.695076528899
SX83,EN,280000,30000,-3.68125595900886,50.1578753541725
SX84,EN,280000,40000,-3.68441796236158,50.247771266997
SX85,EN,280000,50000,-3.68759602943962,50.3376656338712
SX86,EN,280000,60000,-3.69079026683525,50.4275584546553
SX87,EN,280000,70000,-3.69400078211722,50.5174497292137
SX88,EN,280000,80000,-3.69722768384187,50.6073394574153
SX89,EN,280000,90000,-3.70047108156433,50.6972276391336
SX95,EN,290000,50000,-3.54713255162803,50.3396200069293
SX96,EN,290000,60000,-3.55006123649644,50.4295190398807
SX97,EN,290000,70000,-3.55300484752401,50.5194165500519
SX98,EN,290000,80000,-3.55596348426889,50.6093125374767
SX99,EN,290000,90000,-3.55893724720542,50.6992070021951
SY08,EN,300000,80000,-3.41468415866855,50.6111143694656
SY09,EN,300000,90000,-3.41738818541991,50.7010145723185
SY18,EN,310000,80000,-3.27339107775979,50.6127449118388
SY19,EN,310000,90000,-3.27582527610155,50.7026503077029
SY28,EN,320000,80000,-3.13208561310445,50.6142041269957
SY29,EN,320000,90000,-3.13424989999656,50.7041141705142
SY39,EN,330000,90000,-2.99266343861897,50.7054061268888
SY48,EN,340000,80000,-2.84944302251285,50.6166084449889
SY49,EN,340000,90000,-2.85106727416564,50.7065261469352
SY58,EN,350000,80000,-2.70810864315981,50.6175534923617
SY59,EN,350000,90000,-2.7094627894313,50.707474204737
SY66,EN,360000,60000,-2.56461589595485,50.4384765053173
SY67,EN,360000,70000,-2.56568889469197,50.5284025108504
SY68,EN,360000,80000,-2.56676737305846,50.6183271015957
SY69,EN,360000,90000,-2.56785136772344,50.7082502783547
SY77,EN,370000,70000,-2.42461092210338,50.5290027531349
SY78,EN,370000,80000,-2.42542058672565,50.6189292548405
SY79,EN,370000,90000,-2.42623439277714,50.7088543498272
SY87,EN,380000,70000,-2.28352883566946,50.5294320697088
SY88,EN,380000,80000,-2.28406965901675,50.6193599382013
SY89,EN,380000,90000,-2.28461324866982,50.7092864051732
SY97,EN,390000,70000,-2.14244400135909,50.5296904506946
SY98,EN,390000,80000,-2.14271596504123,50.6196191417397
SY99,EN,390000,90000,-2.14298931973594,50.7095464343927
SZ07,EN,400000,70000,-2.00135778530899,50.5297778901478
SZ08,EN,400000,80000,-2.00136088007835,50.6197068594741
SZ09,EN,400000,90000,-2.0013639904817,50.709634431467
SZ19,EN,410000,90000,-1.85973864549961,50.70955039436
SZ29,EN,420000,90000,-1.71811466938318,50.7092943250175
SZ38,EN,430000,80000,-1.57730103283214,50.6189410974056
SZ39,EN,430000,90000,-1.5764934466415,50.7088662293678
SZ47,EN,440000,70000,-1.43702642764743,50.528418251409
SZ48,EN,440000,80000,-1.4359541371536,50.6183428912637
SZ49,EN,440000,90000,-1.43487636161389,50.7082661173207
SZ57,EN,450000,70000,-1.29595379498287,50.5276510316938
SZ58,EN,450000,80000,-1.29461272647639,50.6175732287737
SZ59,EN,450000,90000,-1.29326479838457,50.7074940027674
SZ68,EN,460000,80000,-1.15327817532602,50.6166321276962
SZ69,EN,460000,90000,-1.15166014069737,50.7065499035785
SZ79,EN,470000,90000,-1.01006377187045,50.7054338416035
SZ89,EN,480000,90000,-0.868477074711148,50.7041458426685
SZ99,EN,490000,90000,-0.726901431430895,50.7026859365749
TA00,EN,500000,400000,-0.49435934218799,53.4872213788562
TA01,EN,500000,410000,-0.491168689097439,53.5770738298822
TA02,EN,500000,420000,-0.487960766767748,53.6669247902713
TA03,EN,500000,430000,-0.484735449130389,53.7567742604058
TA04,EN,500000,440000,-0.481492608859742,53.8466222406714
TA05,EN,500000,450000,-0.478232117357499,53.936468731457
TA06,EN,500000,460000,-0.474953844736837,54.0263137331549
TA07,EN,500000,470000,-0.471657659806355,54.1161572461604
TA08,EN,500000,480000,-0.46834343005376,54.2059992708715
TA09,EN,500000,490000,-0.46501102162932,54.2958398076894
TA10,EN,510000,400000,-0.343714398024917,53.4852286165466
TA11,EN,510000,410000,-0.340204793098711,53.5750745590453
TA12,EN,510000,420000,-0.336676194824286,53.6649189833487
TA13,EN,510000,430000,-0.333128464571076,53.7547618896304
TA14,EN,510000,440000,-0.329561462326455,53.8446032780652
TA15,EN,510000,450000,-0.325975046678593,53.9344431488289
TA16,EN,510000,460000,-0.32236907479906,54.0242815020989
TA17,EN,510000,470000,-0.318743402425172,54.114118338053
TA18,EN,510000,480000,-0.315097883842061,54.2039536568701
TA20,EN,520000,400000,-0.193088309731723,53.4830460638281
TA21,EN,520000,410000,-0.189259890232468,53.5728848786432
TA22,EN,520000,420000,-0.185410754641044,53.6627221450903
TA23,EN,520000,430000,-0.181540751781738,53.752557863114
TA24,EN,520000,440000,-0.177649728972056,53.8423920326583
TA26,EN,520000,460000,-0.169804005125326,54.0220557260791
TA27,EN,520000,470000,-0.165848991019853,54.1118852498375
TA30,EN,530000,400000,-0.0424827876102364,53.4806737764425
TA31,EN,530000,410000,-0.038335703222239,53.5705048447918
TA32,EN,530000,420000,-0.0341661814864473,53.6603343319888
TA33,EN,530000,430000,-0.0299740587004072,53.7501622377301
TA40,EN,540000,400000,0.108100459507852,53.4781118149623
TA41,EN,540000,410000,0.112566046696724,53.5679345184695
TF00,EN,500000,300000,-0.525342931297805,52.5886148022129
TF01,EN,500000,310000,-0.522318302685827,52.6784821797755
TF02,EN,500000,320000,-0.519277599652142,52.768348063098
TF03,EN,500000,330000,-0.516220707889893,52.8582124525209
TF04,EN,500000,340000,-0.513147511979111,52.9480753483893
TF05,EN,500000,350000,-0.510057895373238,53.0379367510532
TF06,EN,500000,360000,-0.506951740385469,53.1277966608668
TF07,EN,500000,370000,-0.50382892817487,53.217655078189
TF08,EN,500000,380000,-0.500689338732316,53.3075120033825
TF09,EN,500000,390000,-0.497532850866209,53.3973674368146
TF10,EN,510000,300000,-0.377795356770853,52.5866856539986
TF11,EN,510000,310000,-0.374468352934137,52.6765467875646
TF12,EN,510000,320000,-0.371123669638081,52.766406401313
TF13,EN,510000,330000,-0.367761181183257,52.8562644953945
TF14,EN,510000,340000,-0.364380760646427,52.9461210699632
TF15,EN,510000,350000,-0.360982279865739,53.0359761251755
TF16,EN,510000,360000,-0.357565609425702,53.1258296611906
TF17,EN,510000,370000,-0.35413061864194,53.2156816781701
TF18,EN,510000,380000,-0.350677175545729,53.3055321762782
TF19,EN,510000,390000,-0.347205146868301,53.3953811556809
TF20,EN,520000,300000,-0.230265337025854,52.5845727673417
TF21,EN,520000,310000,-0.226636082452203,52.6744270628561
TF22,EN,520000,320000,-0.222987544590759,52.764279810548
TF23,EN,520000,330000,-0.219319586364112,52.854131010361
TF24,EN,520000,340000,-0.215632069360567,52.9439806622391
TF25,EN,520000,350000,-0.211924853817998,53.0338287661274
TF26,EN,520000,360000,-0.208197798607474,53.1236753219714
TF27,EN,520000,370000,-0.204450761216642,53.2135203297173
TF28,EN,520000,380000,-0.200683597732874,53.3033637893112
TF29,EN,520000,390000,-0.196896162826153,53.3932057006994
TF30,EN,530000,300000,-0.0827544646045837,52.5822761944288
TF31,EN,530000,310000,-0.0788230950503981,52.6721230581778
TF32,EN,530000,320000,-0.0748708396983046,52.7619683436755
TF33,EN,530000,330000,-0.0708975501088268,52.8518120506397
TF34,EN,530000,340000,-0.0669030763979479,52.941654178787
TF35,EN,530000,350000,-0.0628872672196438,53.0314947278327
TF36,EN,530000,360000,-0.0588499697481584,53.1213336974903
TF37,EN,530000,370000,-0.0547910296600218,53.2111710874715
TF38,EN,530000,380000,-0.0507102911158021,53.301006897486
TF39,EN,530000,390000,-0.0466075967415957,53.3908411272413
TF40,EN,540000,300000,0.0647356692538002,52.5797959919702
TF41,EN,540000,310000,0.0689690067792078,52.6696348306106
TF42,EN,540000,320000,0.073224831185359,52.75947205815
TF43,EN,540000,330000,0.0775033022565796,52.8493076740629
TF44,EN,540000,340000,0.0818045813317382,52.9391416778201
TF45,EN,540000,350000,0.0861288313230338,53.0289740688889
TF46,EN,540000,360000,0.0904762167350659,53.1188048467323
TF47,EN,540000,370000,0.0948469036841786,53.2086340108094
TF48,EN,540000,380000,0.099241059918091,53.2984615605744
TF49,EN,540000,390000,0.103658854835813,53.3882874954771
TF50,EN,550000,300000,0.21220347472041,52.5771322211946
TF51,EN,550000,310000,0.216738621971786,52.6669624417836
TF52,EN,550000,320000,0.221297855650769,52.7567910160045
TF55,EN,550000,350000,0.235121794701373,53.0262668525618
TF56,EN,550000,360000,0.239779101940894,53.1160888333822
TF57,EN,550000,370000,0.2444613680066,53.205909163838
TF58,EN,550000,380000,0.24916877253458,53.2957278431097
TF60,EN,560000,300000,0.359647363484025,52.5742849478447
TF61,EN,560000,310000,0.36448415099843,52.6641059578686
TF62,EN,560000,320000,0.36934662284291,52.7539252838442
TF63,EN,560000,330000,0.37423496143462,52.8437429247057
TF64,EN,560000,340000,0.379149350964432,52.9335588793791
TF70,EN,570000,300000,0.507065748858234,52.5712542421712
TF71,EN,570000,310000,0.512203995974587,52.6610654495753
TF72,EN,570000,320000,0.51736952357094,52.7508749328415
TF73,EN,570000,330000,0.522562525349832,52.8406826906076
TF74,EN,570000,340000,0.527783196896653,52.9304887214999
TF80,EN,580000,300000,0.6544570458883,52.5680401789272
TF81,EN,580000,310000,0.659896560768195,52.6578409921447
TF82,EN,580000,320000,0.665364950417631,52.7476400387301
TF83,EN,580000,330000,0.67086241980212,52.8374373170068
TF84,EN,580000,340000,0.676389175878832,52.9272328252837
TF90,EN,590000,300000,0.801819671457722,52.5646428373617
TF91,EN,590000,310000,0.80756025110752,52.6544326653432
TF92,EN,590000,320000,0.813331297848493,52.7442206817982
TF93,EN,590000,330000,0.819133027885428,52.8340068847181
TF94,EN,590000,340000,0.824965659523238,52.9237912720768
TG00,EN,600000,300000,0.949152044394496,52.5610623012133
TG01,EN,600000,310000,0.955193474688678,52.6508405534557
TG02,EN,600000,320000,0.961266962320583,52.7406169468819
TG03,EN,600000,330000,0.96737273470929,52.8303914791341
TG04,EN,600000,340000,0.973511021482117,52.920164147833
TG10,EN,610000,300000,1.09645258557703,52.5572986587033
TG11,EN,610000,310000,1.10279464128282,52.6470647452786
TG12,EN,610000,320000,1.10917034239097,52.7368289233584
TG13,EN,610000,330000,1.11557992750858,52.8265911902174
TG14,EN,610000,340000,1.12202363755876,52.9163515431062
TG20,EN,620000,300000,1.24371971803969,52.5533520025279
TG21,EN,620000,310000,1.25036216284295,52.6431053341128
TG22,EN,620000,320000,1.25703983882481,52.732856705138
TG23,EN,620000,330000,1.26375299575293,52.822606112494
TG24,EN,620000,340000,1.27050188581823,52.912353553043
TG30,EN,630000,300000,1.39095186707807,52.549222429851
TG31,EN,630000,310000,1.39789445361039,52.6389624177551
TG32,EN,630000,320000,1.40487385470312,52.7287003906566
TG33,EN,630000,330000,1.41189033125567,52.8184363450441
TG40,EN,640000,300000,1.53814746035372,52.5449100422958
TG41,EN,640000,310000,1.5453899302208,52.6346360984908
TG42,EN,640000,320000,1.55267079553003,52.7243600828673
TG50,EN,650000,300000,1.68530492799864,52.5404149459365
TG51,EN,650000,310000,1.69284701180991,52.6301264830847
TL00,EN,500000,200000,-0.55472950188068,51.6898587720788
TL01,EN,500000,210000,-0.55185956623833,51.7797411096484
TL02,EN,500000,220000,-0.548974640851387,51.869621949858
TL03,EN,500000,230000,-0.546074621844113,51.9595012929946
TL04,EN,500000,240000,-0.543159404352267,52.0493791393509
TL05,EN,500000,250000,-0.540228882511423,52.1392554892256
TL06,EN,500000,260000,-0.537282949445129,52.2291303429229
TL07,EN,500000,270000,-0.534321497252888,52.3190037007525
TL08,EN,500000,280000,-0.53134441699798,52.4088755630296
TL09,EN,500000,290000,-0.528351598695097,52.4987459300745
TL10,EN,510000,200000,-0.410119832332698,51.687990697525
TL11,EN,510000,210000,-0.406962968685032,51.7778670368295
TL12,EN,510000,220000,-0.403789618373396,51.8677418549971
TL13,EN,510000,230000,-0.400599667166983,51.9576151521422
TL14,EN,510000,240000,-0.397392999748147,52.0474869283835
TL15,EN,510000,250000,-0.394169499699567,52.1373571838439
TL16,EN,510000,260000,-0.390929049491229,52.22722591865
TL17,EN,510000,270000,-0.387671530467216,52.3170931329325
TL18,EN,510000,280000,-0.38439682283232,52.4069588268256
TL19,EN,510000,290000,-0.38110480563845,52.4968230004671
TL20,EN,520000,200000,-0.265526536127236,51.6859446954073
TL21,EN,520000,210000,-0.262082857628785,51.7758144657138
TL22,EN,520000,220000,-0.258621196621138,51.8656826888497
TL23,EN,520000,230000,-0.255141428531076,51.9555493647405
TL24,EN,520000,240000,-0.251643427600385,52.0454144933144
TL25,EN,520000,250000,-0.248127066871867,52.1352780745017
TL26,EN,520000,260000,-0.244592218175152,52.2251401082347
TL27,EN,520000,270000,-0.241038752112297,52.315000594448
TL28,EN,520000,280000,-0.237466538043189,52.404859533078
TL29,EN,520000,290000,-0.233875444070739,52.4947169240627
TL30,EN,530000,200000,-0.12095109884825,51.6837208146625
TL31,EN,530000,210000,-0.117220728898757,51.7735834455504
TL32,EN,530000,220000,-0.113470881766006,51.86344450098
TL33,EN,530000,230000,-0.109701422548159,51.9533039806715
TL34,EN,530000,240000,-0.105912215060428,52.043161884346
TL35,EN,530000,250000,-0.10210312181993,52.1330182117246
TL36,EN,530000,260000,-0.0982740040303315,52.2228729625289
TL37,EN,530000,270000,-0.0944247215662606,52.3127261364804
TL38,EN,530000,280000,-0.0905551329575135,52.4025777333002
TL39,EN,530000,290000,-0.0866650953730192,52.4924277527096
TL40,EN,540000,200000,0.0236049950778334,51.6813191084704
TL41,EN,540000,210000,0.0276219228470148,51.7711740298583
TL42,EN,540000,220000,0.0316598212055351,51.8610273452489
TL43,EN,540000,230000,0.0357188353689186,51.9508790541412
TL44,EN,540000,240000,0.0397991119333837,52.0407291560326
TL45,EN,540000,250000,0.0439007988921384,52.1305776504186
TL46,EN,540000,260000,0.048024045651901,52.2204245367931
TL47,EN,540000,270000,0.0521690030496683,52.3102698146475
TL48,EN,540000,280000,0.0563358233697107,52.4001134834711
TL49,EN,540000,290000,0.0605246603608201,52.4899555427507
TL50,EN,550000,200000,0.168140262477811,51.6787396342486
TL51,EN,550000,210000,0.17244360421844,51.7685862764213
TL52,EN,550000,220000,0.176769408589898,51.8584312798099
TL53,EN,550000,230000,0.181117831105331,51.9482746436758
TL54,EN,550000,240000,0.185489028756094,52.0381163672762
TL55,EN,550000,250000,0.189883160029194,52.1279564498649
TL56,EN,550000,260000,0.194300384924975,52.2177948906909
TL57,EN,550000,270000,0.198740864975057,52.3076316889992
TL58,EN,550000,280000,0.203204763260535,52.3974668440299
TL59,EN,550000,290000,0.207692244430429,52.4873003550183
TL60,EN,560000,200000,0.312653221527189,51.6759824536489
TL61,EN,560000,210000,0.317242823189978,51.7658202472841
TL62,EN,560000,220000,0.321856378064113,51.8556563671041
TL63,EN,560000,230000,0.326494051943163,51.9454908121162
TL64,EN,560000,240000,0.331156012196181,52.0353235813216
TL65,EN,560000,250000,0.335842427786287,52.1251546737152
TL66,EN,560000,260000,0.340553469289513,52.2149840882851
TL67,EN,560000,270000,0.345289308913908,52.3048118240126
TL68,EN,560000,280000,0.350050120518935,52.3946378798718
TL69,EN,560000,290000,0.354836079635124,52.4844622548295
TL70,EN,570000,200000,0.457142391845458,51.6730476325516
TL71,EN,570000,210000,0.462018089197031,51.7628760087471
TL72,EN,570000,220000,0.466919228783342,51.8527026738554
TL73,EN,570000,230000,0.471845986660065,51.9425276266139
TL74,EN,570000,240000,0.476798540555374,52.0323508657512
TL75,EN,570000,250000,0.481777069889659,52.122172389987
TL76,EN,570000,260000,0.486781755795523,52.2119921980317
TL77,EN,570000,270000,0.491812781138065,52.3018102885863
TL78,EN,570000,280000,0.49687033053545,52.3916266603422
TL79,EN,570000,290000,0.501954590379774,52.4814413119802
TL80,EN,580000,200000,0.601606294591127,51.6699352410608
TL81,EN,580000,210000,0.606767913232077,51.759753631361
TL82,EN,580000,220000,0.611956461478144,51.8495702710653
TL83,EN,580000,230000,0.617172125627669,51.9393851586248
TL84,EN,580000,240000,0.622415093748228,52.0291982924793
TL85,EN,580000,250000,0.627685555697484,52.1190096710572
TL86,EN,580000,260000,0.632983703144332,52.2088192927745
TL87,EN,580000,270000,0.638309729590348,52.2986271560353
TL88,EN,580000,280000,0.643663830391536,52.3884332592309
TL89,EN,580000,290000,0.649046202780395,52.4782376007398
TL90,EN,590000,200000,0.746043452556498,51.6666453534984
TL91,EN,590000,210000,0.751490807940558,51.7564531899212
TL92,EN,590000,220000,0.756966578551487,51.8462592340066
TL93,EN,590000,230000,0.762470960909728,51.9360634839035
TL94,EN,590000,240000,0.768004153401413,52.0258659377469
TL95,EN,590000,250000,0.773566356300333,52.1156665936571
TL96,EN,590000,260000,0.779157771790232,52.2054654497394
TL97,EN,590000,270000,0.78477860398741,52.2952625040843
TL98,EN,590000,280000,0.790429058963647,52.3850577547665
TL99,EN,590000,290000,0.796109344769467,52.4748511998447
TM00,EN,600000,200000,0.890452390262191,51.6631780483988
TM01,EN,600000,210000,0.896185287716508,51.752974763462
TM02,EN,600000,220000,0.901948084175478,51.8427696422181
TM03,EN,600000,230000,0.907740986359983,51.9325626824978
TM04,EN,600000,240000,0.913564202952732,52.0223538821149
TM05,EN,600000,250000,0.919417944621358,52.1121432388655
TM06,EN,600000,260000,0.925302424041845,52.2019307505279
TM07,EN,600000,270000,0.931217855922292,52.2917164148621
TM08,EN,600000,280000,0.937164457027004,52.3815002296095
TM09,EN,600000,290000,0.943142446200937,52.4712821924923
TM11,EN,610000,210000,1.04084986879787,51.7493184352499
TM12,EN,610000,220000,1.04689948438781,51.8391015794976
TM13,EN,610000,230000,1.05298069771973,51.9288828387415
TM14,EN,610000,240000,1.05909372774983,52.0186622104579
TM15,EN,610000,250000,1.06523879551615,52.1084396921026
TM16,EN,610000,260000,1.07141612416317,52.1982152811104
TM17,EN,610000,270000,1.07762593896667,52.2879889748943
TM18,EN,610000,280000,1.08386846735904,52.3777607708456
TM19,EN,610000,290000,1.09014393895489,52.4675306663332
TM21,EN,620000,210000,1.18548306936153,51.7454842927773
TM22,EN,620000,220000,1.19181928718789,51.8352551338957
TM23,EN,620000,230000,1.19818859271509,51.9250240412479
TM24,EN,620000,240000,1.2045912151486,52.0147910119572
TM25,EN,620000,250000,1.21102738587232,52.1045560431226
TM26,EN,620000,260000,1.21749733847429,52.194319131819
TM27,EN,620000,270000,1.22400130877274,52.2840802750961
TM28,EN,620000,280000,1.23053953484252,52.3738394699786
TM29,EN,620000,290000,1.23711225704189,52.4635967134651
TM33,EN,630000,230000,1.34336317115393,51.9209863829029
TM34,EN,630000,240000,1.35005515461124,52.0107403800936
TM35,EN,630000,250000,1.35678219470866,52.1004923860067
TM36,EN,630000,260000,1.36354453545177,52.1902423973407
TM37,EN,630000,270000,1.37034242317481,52.2799904107656
TM38,EN,630000,280000,1.37717610656829,52.3697364229228
TM39,EN,630000,290000,1.38404583670693,52.459480430424
TM44,EN,640000,240000,1.49548403780394,52.0065104126401
TM45,EN,640000,250000,1.50250170327405,52.0962488191553
TM46,EN,640000,260000,1.50955618582866,52.185985176709
TM47,EN,640000,270000,1.51664774229046,52.2757194815751
TM48,EN,640000,280000,1.52377663193765,52.3654517299952
TM49,EN,640000,290000,1.53094311653306,52.4551819181772
TM57,EN,650000,270000,1.66291572862137,52.2712675915636
TM58,EN,650000,280000,1.67033956276437,52.360985495907
TM59,EN,650000,290000,1.67780253754454,52.4507012821145
TQ00,EN,500000,100000,-0.582626590810462,50.7909529828029
TQ01,EN,500000,110000,-0.579901048889346,50.8808503084053
TQ02,EN,500000,120000,-0.577161504068827,50.97074613412
TQ03,EN,500000,130000,-0.574407861750622,51.0606404601702
TQ04,EN,500000,140000,-0.57164002645615,51.150533286786
TQ05,EN,500000,150000,-0.568857901816383,51.2404246142044
TQ06,EN,500000,160000,-0.566061390561538,51.3303144426686
TQ07,EN,500000,170000,-0.563250394510644,51.4202027724287
TQ08,EN,500000,180000,-0.560424814560947,51.5100896037409
TQ09,EN,500000,190000,-0.557584550677182,51.5999749368679
TQ10,EN,510000,100000,-0.440806080797797,50.7891436200186
TQ11,EN,510000,110000,-0.43780803137265,50.879035175976
TQ12,EN,510000,120000,-0.43479458051479,50.9689252099095
TQ13,EN,510000,130000,-0.431765624193899,51.0588137218851
TQ14,EN,510000,140000,-0.428721057411767,51.1487007119739
TQ15,EN,510000,150000,-0.425660774191131,51.2385861802526
TQ16,EN,510000,160000,-0.422584667564354,51.3284701268028
TQ17,EN,510000,170000,-0.419492629561946,51.418352551711
TQ18,EN,510000,180000,-0.416384551200926,51.5082334550692
TQ19,EN,510000,190000,-0.41326032247302,51.5981128369734
TQ20,EN,520000,100000,-0.299000868999021,50.7871619163606
TQ21,EN,520000,110000,-0.295730415141458,50.8770471536425
TQ22,EN,520000,120000,-0.292443162274726,50.9669308446628
TQ23,EN,520000,130000,-0.28913899694748,51.0568129893152
TQ24,EN,520000,140000,-0.285817804653047,51.1466935874972
TQ25,EN,520000,150000,-0.282479469817252,51.2365726391097
TQ26,EN,520000,160000,-0.279123875786078,51.3264501440573
TQ27,EN,520000,170000,-0.275750904813154,51.4163261022481
TQ28,EN,520000,180000,-0.272360438047072,51.5062005135932
TQ29,EN,520000,190000,-0.26895235551852,51.5960733780072
TQ30,EN,530000,100000,-0.157212343641882,50.785007917788
TQ31,EN,530000,110000,-0.153669597757931,50.8748862876502
TQ32,EN,530000,120000,-0.150108656331652,50.9647630849142
TQ33,EN,530000,130000,-0.146529396502682,51.0546383092864
TQ34,EN,530000,140000,-0.142931694268052,51.1445119604754
TQ35,EN,530000,150000,-0.139315424469012,51.2343840381916
TQ36,EN,530000,160000,-0.135680460777679,51.3242545421473
TQ37,EN,530000,170000,-0.13202667568349,51.4141234720562
TQ38,EN,530000,180000,-0.128353940479469,51.5039908276338
TQ39,EN,530000,190000,-0.12466212524831,51.5938566085966
TQ40,EN,540000,100000,-0.0154418919226985,50.7826816742449
TQ41,EN,540000,110000,-0.011626975740957,50.8725526282545
TQ42,EN,540000,120000,-0.007792468613313,50.9624219812328
TQ43,EN,540000,130000,-0.00393823828337697,51.0522897326843
TQ44,EN,540000,140000,-0.000064151265055326,51.1421558821136
TQ45,EN,540000,150000,0.00382992717161636,51.2320204290255
TQ46,EN,540000,160000,0.00774413301484834,51.3218833729244
TQ47,EN,540000,170000,0.0116786035256678,51.4117447133149
TQ48,EN,540000,180000,0.0156334772526879,51.5016044497006
TQ49,EN,540000,190000,0.0196088940470949,51.591462581585
TQ50,EN,550000,100000,0.126309100078955,50.7801832396567
TQ51,EN,550000,110000,0.130396055520131,50.8700462297168
TQ52,EN,550000,120000,0.134503996095095,50.959907588219
TQ53,EN,550000,130000,0.138633063442284,51.0497673144508
TQ54,EN,550000,140000,0.142783400516741,51.1396254076983
TQ55,EN,550000,150000,0.146955151605279,51.2294818672452
TQ56,EN,550000,160000,0.151148462341864,51.3193366923734
TQ57,EN,550000,170000,0.155363479723209,51.4091898823623
TQ58,EN,550000,180000,0.159600352124592,51.4990414364889
TQ59,EN,550000,190000,0.163859229315884,51.5888913540272
TQ60,EN,560000,100000,0.268039247485371,50.7775126719262
TQ61,EN,560000,110000,0.272398101851656,50.8673671503003
TQ62,EN,560000,120000,0.276779334238009,50.9572199644994
TQ63,EN,560000,130000,0.281183095649955,51.0470711135796
TQ64,EN,560000,140000,0.285609538496315,51.136920596593
TQ65,EN,560000,150000,0.290058816605368,51.2267684125877
TQ66,EN,560000,160000,0.294531085241241,51.3166145606074
TQ67,EN,560000,170000,0.299026501120525,51.4064590396914
TQ68,EN,560000,180000,0.303545222429124,51.4963018488742
TQ69,EN,560000,190000,0.308087408839339,51.5861429871852
TQ70,EN,570000,100000,0.409747166705653,50.7746700329286
TQ71,EN,570000,110000,0.414377770381511,50.8645154522655
TQ72,EN,570000,120000,0.419032143576403,50.9543591727232
TQ73,EN,570000,130000,0.423710446646995,51.0442011931115
TQ74,EN,570000,140000,0.428412841439726,51.134041512234
TQ75,EN,570000,150000,0.433139491307951,51.2238801288877
TQ76,EN,570000,160000,0.437890561129344,51.3137170418633
TQ77,EN,570000,170000,0.442666217323526,51.4035522499446
TQ78,EN,570000,180000,0.447466627869944,51.4933857519081
TQ79,EN,570000,190000,0.452291962326007,51.5832175465232
TQ80,EN,580000,100000,0.551431475520463,50.7716553885072
TQ81,EN,580000,110000,0.556333669624873,50.8614912018655
TQ82,EN,580000,120000,0.56126102327447,50.951325279557
TQ83,EN,580000,130000,0.566213706160147,51.0411576201301
TQ84,EN,580000,140000,0.571191889548804,51.130988222125
TQ85,EN,580000,150000,0.576195746301484,51.2208170840731
TQ86,EN,580000,160000,0.581225450891773,51.3106442044967
TQ87,EN,580000,170000,0.586281179424441,51.4004695819088
TQ88,EN,580000,180000,0.591363109654352,51.4902932148129
TQ89,EN,580000,190000,0.596471421005636,51.5801151017024
TQ91,EN,590000,110000,0.698264409569684,50.8582944693411
TQ92,EN,590000,120000,0.703464573986093,50.9481183556793
TQ93,EN,590000,130000,0.708691465422995,51.0379404657557
TQ94,EN,590000,140000,0.713945264549613,51.1277607978323
TQ95,EN,590000,150000,0.719226153716288,51.2175793501596
TQ96,EN,590000,160000,0.724534316973869,51.3073961209766
TQ97,EN,590000,170000,0.72986994009337,51.3972111085105
TQ98,EN,590000,180000,0.7352332105859,51.487024310976
TQ99,EN,590000,190000,0.740624317722874,51.5768357265755
TR01,EN,600000,110000,0.840168601761926,50.8549253289151
TR02,EN,600000,120000,0.84564139794108,50.9447384757758
TR03,EN,600000,130000,0.851142317263189,51.0345498051407
TR04,EN,600000,140000,0.856671549780673,51.1243593149788
TR05,EN,600000,150000,0.862229287313784,51.2141670032449
TR06,EN,600000,160000,0.867815723470981,51.3039728678797
TR07,EN,600000,170000,0.87343105366959,51.3937769068091
TR09,EN,600000,190000,0.884749187030689,51.5733794991809
TR13,EN,610000,130000,0.993564856189409,51.0309857174634
TR14,EN,610000,140000,0.99936933028092,51.1207838532385
TR15,EN,610000,150000,1.00520372257547,51.210580123503
TR16,EN,610000,160000,1.01106823621846,51.3003745258843
TR23,EN,620000,130000,1.13595767847807,51.0272482859216
TR24,EN,620000,140000,1.1420371928774,51.1170344963303
TR25,EN,620000,150000,1.14814803679161,51.2068187951781
TR26,EN,620000,160000,1.15429042288138,51.2966011797642
TR34,EN,630000,140000,1.2846737262727,51.1131113320111
TR35,EN,630000,150000,1.29106080914966,51.2028831065774
TR36,EN,630000,160000,1.29748085304397,51.292652918382
TR37,EN,630000,170000,1.30393408218213,51.3824207643571
TV49,EN,540000,90000,-0.0192373481992075,50.6928091196999
TV59,EN,550000,90000,0.122242989434767,50.6903186187496
TV69,EN,560000,90000,0.263702621520981,50.6876565303176
NR00,NI,100000,600000,-6.71687958247405,55.2028678088723
NR10,NI,110000,600000,-6.560266964031,55.208835748055
