east,north,ID,idx_east,idx_north
174000,421000,147401,147,401
175000,421000,148401,148,401
175000,420000,148400,148,400
176000,420000,149400,149,400
176000,421000,149401,149,401
177000,421000,150401,150,401
178000,421000,151401,151,401
178000,422000,151402,151,402
178000,423000,151403,151,403
177000,423000,150403,150,403
177000,424000,150404,150,404
178000,424000,151404,151,404
179000,424000,152404,152,404
179000,423000,152403,152,403
179000,422000,152402,152,402
179000,420000,152400,152,400
178000,420000,151400,151,400
178000,419000,151399,151,399
179000,419000,152399,152,399
179000,421000,152401,152,401
180000,421000,153401,153,401
181000,421000,154401,154,401
182000,421000,155401,155,401
180000,422000,153402,153,402
180000,423000,153403,153,403
180000,424000,153404,153,404
179000,425000,152405,152,405
179000,426000,152406,152,406
179000,427000,152407,152,407
180000,426000,153406,153,406
181000,426000,154406,154,406
180000,427000,153407,153,407
179000,428000,152408,152,408
179000,429000,152409,152,409
180000,429000,153409,153,409
180000,430000,153410,153,410
181000,430000,154410,154,410
181000,431000,154411,154,411
181000,432000,154412,154,412
180000,432000,153412,153,412
181000,433000,154413,154,413
181000,434000,154414,154,414
182000,434000,155414,155,414
183000,434000,156414,156,414
183000,433000,156413,156,413
184000,434000,157414,157,414
184000,433000,157413,157,413
185000,433000,158413,158,413
186000,433000,159413,159,413
187000,433000,160413,160,413
188000,433000,161413,161,413
189000,433000,162413,162,413
190000,433000,163413,163,413
190000,434000,163414,163,414
190000,435000,163415,163,415
191000,435000,164415,164,415
191000,434000,164414,164,414
191000,433000,164413,164,413
190000,432000,163412,163,412
189000,432000,162412,162,412
190000,431000,163411,163,411
189000,431000,162411,162,411
189000,430000,162410,162,410
190000,430000,163410,163,410
191000,431000,164411,164,411
191000,430000,164410,164,410
191000,432000,164412,164,412
192000,432000,165412,165,412
192000,433000,165413,165,413
192000,434000,165414,165,414
193000,434000,166414,166,414
194000,434000,167414,167,414
195000,434000,168414,168,414
195000,435000,168415,168,415
196000,435000,169415,169,415
196000,436000,169416,169,416
197000,436000,170416,170,416
198000,436000,171416,171,416
199000,437000,172417,172,417
198000,437000,171417,171,417
198000,438000,171418,171,418
199000,438000,172418,172,418
198000,439000,171419,171,419
198000,440000,171420,171,420
199000,440000,172420,172,420
199000,441000,172421,172,421
2e+05,440000,173420,173,420
2e+05,441000,173421,173,421
201000,441000,174421,174,421
201000,442000,174422,174,422
201000,440000,174420,174,420
202000,440000,175420,175,420
203000,440000,176420,176,420
203000,439000,176419,176,419
203000,438000,176418,176,418
202000,438000,175418,175,418
201000,438000,174418,174,418
201000,437000,174417,174,417
2e+05,437000,173417,173,417
2e+05,436000,173416,173,416
199000,436000,172416,172,416
2e+05,435000,173415,173,415
201000,435000,174415,174,415
202000,437000,175417,175,417
203000,437000,176417,176,417
204000,437000,177417,177,417
204000,436000,177416,177,416
205000,437000,178417,178,417
205000,438000,178418,178,418
206000,438000,179418,179,418
206000,437000,179417,179,417
206000,436000,179416,179,416
207000,436000,180416,180,416
207000,435000,180415,180,415
206000,435000,179415,179,415
206000,434000,179414,179,414
205000,434000,178414,178,414
207000,434000,180414,180,414
208000,435000,181415,181,415
209000,435000,182415,182,415
209000,434000,182414,182,414
208000,434000,181414,181,414
208000,433000,181413,181,413
207000,433000,180413,180,413
206000,433000,179413,179,413
206000,432000,179412,179,412
206000,431000,179411,179,411
207000,432000,180412,180,412
208000,432000,181412,181,412
208000,431000,181411,181,411
209000,431000,182411,182,411
209000,432000,182412,182,412
209000,433000,182413,182,413
210000,433000,183413,183,413
210000,434000,183414,183,414
210000,435000,183415,183,415
211000,435000,184415,184,415
211000,436000,184416,184,416
211000,437000,184417,184,417
210000,437000,183417,183,417
210000,438000,183418,183,418
209000,438000,182418,182,418
208000,438000,181418,181,418
208000,439000,181419,181,419
208000,440000,181420,181,420
208000,441000,181421,181,421
208000,442000,181422,181,422
209000,442000,182422,182,422
210000,442000,183422,183,422
211000,441000,184421,184,421
211000,442000,184422,184,422
211000,443000,184423,184,423
212000,443000,185423,185,423
212000,444000,185424,185,424
213000,444000,186424,186,424
213000,445000,186425,186,425
213000,443000,186423,186,423
213000,442000,186422,186,422
213000,441000,186421,186,421
212000,441000,185421,185,421
212000,440000,185420,185,420
212000,439000,185419,185,419
211000,439000,184419,184,419
211000,438000,184418,184,418
212000,438000,185418,185,418
212000,437000,185417,185,417
212000,436000,185416,185,416
213000,436000,186416,186,416
213000,437000,186417,186,417
214000,437000,187417,187,417
215000,437000,188417,188,417
216000,437000,189417,189,417
215000,436000,188416,188,416
216000,436000,189416,189,416
217000,436000,190416,190,416
217000,435000,190415,190,415
218000,434000,191414,191,414
218000,435000,191415,191,415
219000,434000,192414,192,414
219000,433000,192413,192,413
219000,432000,192412,192,412
219000,431000,192411,192,411
219000,430000,192410,192,410
218000,429000,191409,191,409
218000,428000,191408,191,408
219000,428000,192408,192,408
219000,427000,192407,192,407
220000,428000,193408,193,408
220000,429000,193409,193,409
219000,429000,192409,192,409
220000,430000,193410,193,410
220000,431000,193411,193,411
220000,432000,193412,193,412
221000,432000,194412,194,412
221000,433000,194413,194,413
221000,434000,194414,194,414
220000,435000,193415,193,415
220000,436000,193416,193,416
220000,437000,193417,193,417
219000,436000,192416,192,416
219000,437000,192417,192,417
219000,438000,192418,192,418
218000,437000,191417,191,417
218000,438000,191418,191,418
218000,439000,191419,191,419
219000,439000,192419,192,419
219000,440000,192420,192,420
218000,440000,191420,191,420
218000,441000,191421,191,421
219000,441000,192421,192,421
219000,442000,192422,192,422
218000,442000,191422,191,422
217000,441000,190421,190,421
217000,440000,190420,190,420
217000,439000,190419,190,419
217000,438000,190418,190,418
218000,436000,191416,191,416
217000,437000,190417,190,417
216000,438000,189418,189,418
216000,439000,189419,189,419
215000,438000,188418,188,418
214000,438000,187418,187,418
214000,439000,187419,187,419
213000,439000,186419,186,419
213000,440000,186420,186,420
214000,441000,187421,187,421
214000,442000,187422,187,422
215000,442000,188422,188,422
215000,443000,188423,188,423
216000,443000,189423,189,423
215000,444000,188424,188,424
216000,444000,189424,189,424
215000,445000,188425,188,425
216000,445000,189425,189,425
217000,444000,190424,190,424
217000,445000,190425,190,425
218000,444000,191424,191,424
219000,444000,192424,192,424
219000,445000,192425,192,425
219000,446000,192426,192,426
220000,446000,193426,193,426
221000,446000,194426,194,426
221000,447000,194427,194,427
222000,447000,195427,195,427
223000,447000,196427,196,427
223000,446000,196426,196,426
224000,446000,197426,197,426
224000,445000,197425,197,425
224000,444000,197424,197,424
224000,443000,197423,197,423
225000,443000,198423,198,423
225000,442000,198422,198,422
225000,441000,198421,198,421
224000,440000,197420,197,420
224000,439000,197419,197,419
224000,438000,197418,197,418
225000,438000,198418,198,418
225000,437000,198417,198,417
226000,437000,199417,199,417
227000,437000,200417,200,417
227000,436000,200416,200,416
227000,435000,200415,200,415
228000,435000,201415,201,415
228000,434000,201414,201,414
228000,433000,201413,201,413
229000,433000,202413,202,413
229000,432000,202412,202,412
230000,432000,203412,203,412
230000,431000,203411,203,411
230000,430000,203410,203,410
230000,429000,203409,203,409
230000,428000,203408,203,408
230000,427000,203407,203,407
229000,427000,202407,202,407
228000,427000,201407,201,407
228000,426000,201406,201,406
227000,426000,200406,200,406
226000,426000,199406,199,406
226000,425000,199405,199,405
225000,425000,198405,198,405
225000,424000,198404,198,404
226000,424000,199404,199,404
225000,423000,198403,198,403
224000,423000,197403,197,403
223000,423000,196403,196,403
223000,422000,196402,196,402
223000,421000,196401,196,401
222000,421000,195401,195,401
224000,422000,197402,197,402
225000,422000,198402,198,402
225000,421000,198401,198,401
226000,422000,199402,199,402
227000,423000,200403,200,403
227000,422000,200402,200,402
228000,422000,201402,201,402
228000,421000,201401,201,401
228000,420000,201400,201,400
227000,420000,200400,200,400
227000,419000,200399,200,399
226000,419000,199399,199,399
227000,418000,200398,200,398
226000,418000,199398,199,398
225000,418000,198398,198,398
225000,417000,198397,198,397
224000,417000,197397,197,397
223000,416000,196396,196,396
222000,415000,195395,195,395
222000,414000,195394,195,394
222000,413000,195393,195,393
221000,413000,194393,194,393
221000,412000,194392,194,392
220000,412000,193392,193,392
220000,411000,193391,193,391
219000,411000,192391,192,391
222000,412000,195392,195,392
223000,412000,196392,196,392
223000,413000,196393,196,393
224000,413000,197393,197,393
224000,412000,197392,197,392
225000,414000,198394,198,394
225000,415000,198395,198,395
226000,416000,199396,199,396
227000,417000,200397,200,397
228000,418000,201398,201,398
229000,418000,202398,202,398
229000,419000,202399,202,399
230000,419000,203399,203,399
231000,419000,204399,204,399
230000,420000,203400,203,400
231000,421000,204401,204,401
232000,421000,205401,205,401
233000,421000,206401,206,401
233000,422000,206402,206,402
234000,421000,207401,207,401
234000,422000,207402,207,402
235000,422000,208402,208,402
235000,423000,208403,208,403
235000,424000,208404,208,404
234000,424000,207404,207,404
234000,425000,207405,207,405
234000,426000,207406,207,406
233000,426000,206406,206,406
233000,427000,206407,206,407
233000,428000,206408,206,408
233000,429000,206409,206,409
234000,429000,207409,207,409
234000,430000,207410,207,410
234000,431000,207411,207,411
234000,432000,207412,207,412
233000,432000,206412,206,412
233000,433000,206413,206,413
233000,434000,206414,206,414
232000,434000,205414,205,414
232000,435000,205415,205,415
231000,435000,204415,204,415
231000,436000,204416,204,416
231000,437000,204417,204,417
230000,437000,203417,203,417
230000,438000,203418,203,418
229000,438000,202418,202,418
228000,438000,201418,201,418
228000,439000,201419,201,419
229000,439000,202419,202,419
228000,440000,201420,201,420
229000,440000,202420,202,420
229000,441000,202421,202,421
229000,442000,202422,202,422
230000,442000,203422,203,422
230000,443000,203423,203,423
230000,444000,203424,203,424
229000,444000,202424,202,424
230000,445000,203425,203,425
231000,445000,204425,204,425
231000,446000,204426,204,426
231000,447000,204427,204,427
230000,447000,203427,203,427
230000,448000,203428,203,428
231000,448000,204428,204,428
231000,449000,204429,204,429
232000,449000,205429,205,429
232000,448000,205428,205,428
233000,448000,206428,206,428
234000,448000,207428,207,428
233000,449000,206429,206,429
234000,449000,207429,207,429
235000,449000,208429,208,429
235000,448000,208428,208,428
236000,448000,209428,209,428
236000,449000,209429,209,429
237000,449000,210429,210,429
238000,449000,211429,211,429
239000,449000,212429,212,429
239000,450000,212430,212,430
239000,451000,212431,212,431
239000,452000,212432,212,432
240000,452000,213432,213,432
241000,452000,214432,214,432
241000,451000,214431,214,431
242000,451000,215431,215,431
243000,451000,216431,216,431
243000,450000,216430,216,430
244000,450000,217430,217,430
244000,449000,217429,217,429
243000,449000,216429,216,429
242000,449000,215429,215,429
241000,449000,214429,214,429
241000,448000,214428,214,428
242000,448000,215428,215,428
243000,448000,216428,216,428
244000,448000,217428,217,428
244000,447000,217427,217,427
245000,447000,218427,218,427
246000,448000,219428,219,428
246000,447000,219427,219,427
247000,448000,220428,220,428
248000,448000,221428,221,428
247000,449000,220429,220,429
246000,449000,219429,219,429
245000,449000,218429,218,429
245000,450000,218430,218,430
244000,451000,217431,217,431
242000,452000,215432,215,432
242000,453000,215433,215,433
241000,453000,214433,214,433
241000,454000,214434,214,434
241000,455000,214435,214,435
241000,456000,214436,214,436
241000,457000,214437,214,437
240000,457000,213437,213,437
239000,457000,212437,212,437
239000,458000,212438,212,438
238000,458000,211438,211,438
238000,459000,211439,211,439
239000,459000,212439,212,439
71000,286000,44266,44,266
71000,285000,44265,44,265
71000,284000,44264,44,264
70000,284000,43264,43,264
69000,284000,42264,42,264
68000,284000,41264,41,264
67000,284000,40264,40,264
66000,284000,39264,39,264
65000,284000,38264,38,264
64000,284000,37264,37,264
65000,285000,38265,38,265
64000,285000,37265,37,265
65000,286000,38266,38,266
66000,286000,39266,39,266
67000,286000,40266,40,266
68000,286000,41266,41,266
68000,287000,41267,41,267
69000,287000,42267,42,267
69000,288000,42268,42,268
70000,287000,43267,43,267
70000,286000,43266,43,266
72000,309000,45289,45,289
72000,308000,45288,45,288
72000,307000,45287,45,287
73000,307000,46287,46,287
73000,306000,46286,46,286
72000,306000,45286,45,286
71000,306000,44286,44,286
71000,305000,44285,44,285
71000,304000,44284,44,284
71000,303000,44283,44,283
71000,302000,44282,44,282
70000,302000,43282,43,282
71000,301000,44281,44,281
72000,301000,45281,45,281
72000,302000,45282,45,282
72000,303000,45283,45,283
73000,303000,46283,46,283
74000,303000,47283,47,283
73000,302000,46282,46,282
73000,301000,46281,46,281
73000,3e+05,46280,46,280
72000,3e+05,45280,45,280
72000,299000,45279,45,279
73000,299000,46279,46,279
72000,298000,45278,45,278
72000,297000,45277,45,277
71000,298000,44278,44,278
71000,297000,44277,44,277
72000,296000,45276,45,276
72000,295000,45275,45,275
71000,294000,44274,44,274
71000,293000,44273,44,273
70000,293000,43273,43,273
70000,294000,43274,43,274
69000,294000,42274,42,274
69000,295000,42275,42,275
68000,295000,41275,41,275
68000,296000,41276,41,276
68000,297000,41277,41,277
67000,297000,40277,40,277
67000,298000,40278,40,278
66000,298000,39278,39,278
65000,298000,38278,38,278
65000,297000,38277,38,277
64000,298000,37278,37,278
64000,299000,37279,37,279
65000,299000,38279,38,279
65000,3e+05,38280,38,280
65000,301000,38281,38,281
65000,302000,38282,38,282
65000,303000,38283,38,283
64000,304000,37284,37,284
63000,304000,36284,36,284
62000,304000,35284,35,284
62000,303000,35283,35,283
61000,303000,34283,34,283
61000,304000,34284,34,284
60000,303000,33283,33,283
60000,304000,33284,33,284
59000,304000,32284,32,284
58000,304000,31284,31,284
58000,303000,31283,31,283
57000,304000,30284,30,284
56000,304000,29284,29,284
56000,303000,29283,29,283
55000,303000,28283,28,283
55000,304000,28284,28,284
54000,304000,27284,27,284
54000,305000,27285,27,285
53000,305000,26285,26,285
52000,305000,25285,25,285
51000,305000,24285,24,285
55000,305000,28285,28,285
55000,306000,28286,28,286
56000,306000,29286,29,286
56000,307000,29287,29,287
56000,308000,29288,29,288
56000,309000,29289,29,289
57000,309000,30289,30,289
57000,308000,30288,30,288
58000,308000,31288,31,288
59000,308000,32288,32,288
59000,307000,32287,32,287
60000,307000,33287,33,287
61000,308000,34288,34,288
61000,307000,34287,34,287
62000,307000,35287,35,287
62000,308000,35288,35,288
62000,309000,35289,35,289
63000,309000,36289,36,289
63000,310000,36290,36,290
64000,310000,37290,37,290
65000,310000,38290,38,290
66000,310000,39290,39,290
66000,309000,39289,39,289
67000,308000,40288,40,288
67000,309000,40289,40,289
68000,309000,41289,41,289
69000,309000,42289,42,289
70000,309000,43289,43,289
70000,310000,43290,43,290
71000,310000,44290,44,290
71000,309000,44289,44,289
62000,275000,35255,35,255
61000,275000,34255,34,255
61000,274000,34254,34,254
62000,274000,35254,35,254
61000,273000,34253,34,253
60000,273000,33253,33,253
59000,273000,32253,32,253
58000,273000,31253,31,253
59000,274000,32254,32,254
58000,274000,31254,31,254
59000,275000,32255,32,255
60000,275000,33255,33,255
55000,267000,28247,28,247
55000,266000,28246,28,246
56000,266000,29246,29,246
55000,265000,28245,28,245
56000,265000,29245,29,245
55000,264000,28244,28,244
54000,264000,27244,27,244
53000,264000,26244,26,244
52000,264000,25244,25,244
51000,264000,24244,24,244
51000,265000,24245,24,245
50000,265000,23245,23,245
50000,266000,23246,23,246
51000,266000,24246,24,246
51000,267000,24247,24,247
52000,265000,25245,25,245
52000,266000,25246,25,246
53000,266000,26246,26,246
54000,266000,27246,27,246
54000,267000,27247,27,247
166000,418000,139398,139,398
167000,418000,140398,140,398
167000,417000,140397,140,397
168000,417000,141397,141,397
168000,416000,141396,141,396
168000,415000,141395,141,395
169000,414000,142394,142,394
168000,414000,141394,141,394
167000,414000,140394,140,394
166000,413000,139393,139,393
166000,414000,139394,139,394
165000,414000,138394,138,394
164000,414000,137394,137,394
163000,414000,136394,136,394
163000,415000,136395,136,395
164000,415000,137395,137,395
164000,416000,137396,137,396
164000,417000,137397,137,397
165000,417000,138397,138,397
164000,418000,137398,137,398
165000,418000,138398,138,398
165000,419000,138399,138,399
166000,419000,139399,139,399
233000,425000,206405,206,405
234000,423000,207403,207,403
232000,422000,205402,205,402
231000,422000,204402,204,402
231000,423000,204403,204,403
230000,423000,203403,203,403
230000,424000,203404,203,404
229000,425000,202405,202,405
230000,425000,203405,203,405
230000,426000,203406,203,406
231000,426000,204406,204,406
232000,426000,205406,205,406
232000,425000,205405,205,405
311000,453000,284433,284,433
311000,452000,284432,284,432
312000,452000,285432,285,432
313000,452000,286432,286,432
314000,452000,287432,287,432
315000,452000,288432,288,432
316000,452000,289432,289,432
316000,451000,289431,289,431
315000,451000,288431,288,431
315000,450000,288430,288,430
315000,449000,288429,288,429
315000,448000,288428,288,428
315000,447000,288427,288,427
314000,447000,287427,287,427
314000,448000,287428,287,428
314000,449000,287429,287,429
314000,450000,287430,287,430
314000,451000,287431,287,431
313000,451000,286431,286,431
312000,451000,285431,285,431
311000,451000,284431,284,431
311000,450000,284430,284,430
310000,450000,283430,283,430
309000,450000,282430,282,430
308000,450000,281430,281,430
308000,451000,281431,281,431
309000,451000,282431,282,431
309000,452000,282432,282,432
310000,452000,283432,283,432
97000,202000,70182,70,182
98000,202000,71182,71,182
99000,202000,72182,72,182
99000,201000,72181,72,181
98000,201000,71181,71,181
97000,2e+05,70180,70,180
96000,2e+05,69180,69,180
96000,201000,69181,69,181
95000,201000,68181,68,181
96000,202000,69182,69,182
96000,203000,69183,69,183
97000,203000,70183,70,183
94000,206000,67186,67,186
95000,206000,68186,68,186
95000,205000,68185,68,185
94000,204000,67184,67,184
94000,203000,67183,67,183
93000,203000,66183,66,183
92000,203000,65183,65,183
91000,203000,64183,64,183
91000,204000,64184,64,184
91000,205000,64185,64,185
92000,205000,65185,65,185
92000,206000,65186,65,186
93000,206000,66186,66,186
80000,212000,53192,53,192
81000,212000,54192,54,192
82000,212000,55192,55,192
82000,211000,55191,55,191
82000,210000,55190,55,190
83000,210000,56190,56,190
83000,211000,56191,56,191
84000,211000,57191,57,191
85000,211000,58191,58,191
86000,211000,59191,59,191
87000,211000,60191,60,191
87000,210000,60190,60,190
88000,210000,61190,61,190
89000,210000,62190,62,190
89000,209000,62189,62,189
88000,209000,61189,61,189
87000,209000,60189,60,189
87000,208000,60188,60,188
88000,208000,61188,61,188
88000,207000,61187,61,187
89000,207000,62187,62,187
89000,206000,62186,62,186
90000,206000,63186,63,186
90000,207000,63187,63,187
90000,208000,63188,63,188
90000,205000,63185,63,185
89000,205000,62185,62,185
88000,205000,61185,61,185
88000,206000,61186,61,186
87000,206000,60186,60,186
87000,207000,60187,60,187
86000,207000,59187,59,187
85000,207000,58187,58,187
85000,208000,58188,58,188
84000,208000,57188,57,188
83000,208000,56188,56,188
83000,209000,56189,56,189
82000,209000,55189,55,189
81000,209000,54189,54,189
81000,210000,54190,54,190
80000,210000,53190,53,190
79000,210000,52190,52,190
79000,211000,52191,52,191
78000,211000,51191,51,191
77000,211000,50191,50,191
77000,212000,50192,50,192
78000,212000,51192,51,192
79000,213000,52193,52,193
89000,227000,62207,62,207
89000,226000,62206,62,206
90000,226000,63206,63,206
89000,225000,62205,62,205
90000,225000,63205,63,205
90000,224000,63204,63,204
90000,223000,63203,63,203
90000,222000,63202,63,202
89000,221000,62201,62,201
89000,220000,62200,62,200
88000,220000,61200,61,200
87000,220000,60200,60,200
87000,221000,60201,60,201
86000,221000,59201,59,201
86000,220000,59200,59,200
85000,221000,58201,58,201
85000,222000,58202,58,202
85000,223000,58203,58,203
86000,223000,59203,59,203
86000,224000,59204,59,204
85000,224000,58204,58,204
84000,224000,57204,57,204
84000,225000,57205,57,205
85000,225000,58205,58,205
86000,225000,59205,59,205
87000,225000,60205,60,205
87000,226000,60206,60,206
87000,227000,60207,60,207
88000,226000,61206,61,206
88000,227000,61207,61,207
84000,222000,57202,57,202
84000,221000,57201,57,201
83000,221000,56201,56,201
82000,221000,55201,55,201
83000,222000,56202,56,202
83000,223000,56203,56,203
84000,223000,57203,57,203
87000,230000,60210,60,210
88000,230000,61210,61,210
88000,229000,61209,61,209
89000,229000,62209,62,209
90000,229000,63209,63,209
91000,229000,64209,64,209
91000,228000,64208,64,208
90000,228000,63208,63,208
90000,227000,63207,63,207
86000,227000,59207,59,207
85000,227000,58207,58,207
85000,228000,58208,58,208
86000,228000,59208,59,208
87000,228000,60208,60,208
85000,229000,58209,58,209
86000,229000,59209,59,209
86000,230000,59210,59,210
39000,77000,12057,12,57
40000,77000,13057,13,57
40000,78000,13058,13,58
41000,77000,14057,14,57
42000,77000,15057,15,57
42000,76000,15056,15,56
41000,75000,14055,14,55
40000,75000,13055,13,55
39000,74000,12054,12,54
38000,74000,11054,11,54
37000,73000,10053,10,53
34000,73000,7053,7,53
33000,72000,6052,6,52
32000,72000,5052,5,52
32000,73000,5053,5,53
33000,73000,6053,6,53
33000,74000,6054,6,54
34000,75000,7055,7,55
34000,76000,7056,7,56
35000,76000,8056,8,56
36000,76000,9056,9,56
37000,76000,10056,10,56
37000,77000,10057,10,57
38000,77000,11057,11,57
38000,78000,11058,11,58
39000,78000,12058,12,58
26000,95000,2075,2,75
25000,95000,1075,1,75
25000,96000,1076,1,76
26000,97000,2077,2,77
27000,97000,3077,3,77
27000,98000,3078,3,78
27000,96000,3076,3,76
26000,96000,2076,2,76
75000,44000,48024,48,24
75000,43000,48023,48,23
74000,43000,47023,47,23
73000,43000,46023,46,23
73000,42000,46022,46,22
72000,42000,45022,45,22
71000,42000,44022,44,22
70000,42000,43022,43,22
70000,41000,43021,43,21
69000,41000,42021,42,21
69000,42000,42022,42,22
68000,42000,41022,41,22
67000,42000,40022,40,22
67000,41000,40021,40,21
67000,43000,40023,40,23
68000,44000,41024,41,24
69000,44000,42024,42,24
70000,44000,43024,43,24
71000,44000,44024,44,24
71000,45000,44025,44,25
72000,45000,45025,45,25
73000,45000,46025,46,25
73000,44000,46024,46,24
74000,44000,47024,47,24
76000,45000,49025,49,25
76000,44000,49024,49,24
179000,69000,152049,152,49
180000,69000,153049,153,49
180000,70000,153050,153,50
181000,69000,154049,154,49
182000,69000,155049,155,49
183000,69000,156049,156,49
184000,69000,157049,157,49
185000,69000,158049,158,49
184000,67000,157047,157,47
183000,67000,156047,156,47
182000,67000,155047,155,47
181000,67000,154047,154,47
181000,66000,154046,154,46
180000,66000,153046,153,46
179000,66000,152046,152,46
178000,66000,151046,151,46
178000,65000,151045,151,45
177000,69000,150049,150,49
